my_remaining_exog,opp_last_exog,time,rem_negotiations,q,p,level,min_price,max_price
6,10,19,0.6666666666666666,0,0,buyer,5,21
6,10,0,1.0,0,0,buyer,5,21
6,7,1,1.0,0,0,buyer,5,21
6,7,2,0.8333333333333334,0,0,buyer,5,21
6,9,3,0.8333333333333334,0,0,buyer,5,21
6,3,4,0.8333333333333334,0,0,buyer,5,21
6,1,5,0.6666666666666666,0,0,buyer,5,21
6,1,6,0.6666666666666666,0,0,buyer,5,21
6,5,7,0.6666666666666666,0,0,buyer,5,21
6,5,8,0.6666666666666666,0,0,buyer,5,21
6,7,9,0.6666666666666666,0,0,buyer,5,21
6,4,10,0.6666666666666666,0,0,buyer,5,21
6,7,11,0.6666666666666666,0,0,buyer,5,21
6,4,12,0.6666666666666666,0,0,buyer,5,21
6,10,13,0.6666666666666666,0,0,buyer,5,21
6,9,14,0.6666666666666666,0,0,buyer,5,21
6,3,15,0.6666666666666666,0,0,buyer,5,21
6,2,16,0.6666666666666666,0,0,buyer,5,21
6,7,17,0.6666666666666666,0,0,buyer,5,21
6,9,18,0.6666666666666666,0,0,buyer,5,21
6,6,19,0.6666666666666666,0,0,buyer,5,21
6,10,0,1.0,0,0,buyer,5,21
6,10,0,1.0,0,0,buyer,5,21
6,10,1,1.0,0,0,buyer,5,21
6,8,0,1.0,0,0,buyer,5,21
6,8,1,0.8333333333333334,0,0,buyer,5,21
6,6,0,1.0,0,0,buyer,5,21
6,2,1,1.0,0,0,buyer,5,21
6,6,2,0.5,0,0,buyer,5,21
6,7,3,0.5,0,0,buyer,5,21
6,8,4,0.5,0,0,buyer,5,21
6,9,5,0.5,0,0,buyer,5,21
6,10,6,0.5,0,0,buyer,5,21
6,10,7,0.5,0,0,buyer,5,21
6,9,8,0.5,0,0,buyer,5,21
6,8,9,0.5,0,0,buyer,5,21
6,8,10,0.5,0,0,buyer,5,21
6,5,11,0.5,0,0,buyer,5,21
6,2,12,0.5,0,0,buyer,5,21
6,8,13,0.5,0,0,buyer,5,21
6,10,14,0.5,0,0,buyer,5,21
6,9,15,0.5,0,0,buyer,5,21
6,2,16,0.5,0,0,buyer,5,21
6,10,17,0.5,0,0,buyer,5,21
6,3,18,0.5,0,0,buyer,5,21
6,5,19,0.5,0,0,buyer,5,21
6,1,0,1.0,0,0,buyer,5,21
6,1,1,1.0,0,0,buyer,5,21
6,5,2,0.5,0,0,buyer,5,21
6,3,3,0.5,0,0,buyer,5,21
6,2,4,0.5,0,0,buyer,5,21
6,5,5,0.5,0,0,buyer,5,21
6,2,6,0.5,0,0,buyer,5,21
6,8,7,0.5,0,0,buyer,5,21
6,5,8,0.5,0,0,buyer,5,21
6,2,9,0.5,0,0,buyer,5,21
6,10,10,0.5,0,0,buyer,5,21
6,8,11,0.5,0,0,buyer,5,21
6,7,12,0.5,0,0,buyer,5,21
6,1,13,0.5,0,0,buyer,5,21
6,1,14,0.5,0,0,buyer,5,21
6,5,15,0.5,0,0,buyer,5,21
6,3,16,0.5,0,0,buyer,5,21
6,10,17,0.5,0,0,buyer,5,21
6,9,18,0.5,0,0,buyer,5,21
6,1,19,0.5,0,0,buyer,5,21
6,3,0,1.0,0,0,buyer,5,21
6,8,1,0.8333333333333334,0,0,buyer,5,21
6,1,2,0.5,0,0,buyer,5,21
6,8,3,0.5,0,0,buyer,5,21
6,8,4,0.5,0,0,buyer,5,21
6,7,5,0.5,0,0,buyer,5,21
6,10,6,0.5,0,0,buyer,5,21
6,2,7,0.5,0,0,buyer,5,21
6,10,8,0.5,0,0,buyer,5,21
6,4,9,0.5,0,0,buyer,5,21
6,8,10,0.5,0,0,buyer,5,21
6,3,11,0.5,0,0,buyer,5,21
6,10,12,0.5,0,0,buyer,5,21
6,8,13,0.5,0,0,buyer,5,21
6,7,14,0.5,0,0,buyer,5,21
6,3,15,0.5,0,0,buyer,5,21
6,4,16,0.5,0,0,buyer,5,21
6,10,17,0.5,0,0,buyer,5,21
6,10,18,0.5,0,0,buyer,5,21
6,5,19,0.5,0,0,buyer,5,21
7,9,0,1.0,0,0,buyer,5,21
7,9,1,1.0,0,0,buyer,5,21
7,7,0,1.0,0,0,buyer,5,21
7,7,1,1.0,0,0,buyer,5,21
7,10,0,1.0,0,0,buyer,5,21
7,10,1,0.6666666666666666,0,0,buyer,5,21
7,10,2,0.6666666666666666,0,0,buyer,5,21
7,7,0,1.0,0,0,buyer,5,21
7,2,1,1.0,0,0,buyer,5,21
7,3,2,0.6666666666666666,0,0,buyer,5,21
7,6,3,0.6666666666666666,0,0,buyer,5,21
7,3,4,0.6666666666666666,0,0,buyer,5,21
7,5,5,0.5,0,0,buyer,5,21
7,10,6,0.5,0,0,buyer,5,21
7,8,7,0.5,0,0,buyer,5,21
7,6,8,0.5,0,0,buyer,5,21
7,1,9,0.5,0,0,buyer,5,21
7,1,10,0.5,0,0,buyer,5,21
7,1,11,0.5,0,0,buyer,5,21
7,3,12,0.5,0,0,buyer,5,21
7,6,13,0.5,0,0,buyer,5,21
7,8,14,0.5,0,0,buyer,5,21
7,10,15,0.5,0,0,buyer,5,21
7,9,16,0.5,0,0,buyer,5,21
7,3,17,0.5,0,0,buyer,5,21
7,9,18,0.5,0,0,buyer,5,21
7,1,19,0.5,0,0,buyer,5,21
7,7,0,1.0,0,0,buyer,5,21
7,4,1,1.0,0,0,buyer,5,21
7,1,2,0.6666666666666666,0,0,buyer,5,21
7,6,3,0.6666666666666666,0,0,buyer,5,21
7,9,4,0.6666666666666666,0,0,buyer,5,21
7,5,5,0.5,0,0,buyer,5,21
7,2,6,0.5,0,0,buyer,5,21
7,3,7,0.5,0,0,buyer,5,21
7,4,8,0.5,0,0,buyer,5,21
7,1,9,0.5,0,0,buyer,5,21
7,10,10,0.5,0,0,buyer,5,21
7,9,11,0.5,0,0,buyer,5,21
7,9,12,0.5,0,0,buyer,5,21
7,1,13,0.5,0,0,buyer,5,21
7,5,14,0.5,0,0,buyer,5,21
7,8,15,0.5,0,0,buyer,5,21
7,5,16,0.5,0,0,buyer,5,21
7,2,17,0.5,0,0,buyer,5,21
7,9,18,0.5,0,0,buyer,5,21
7,1,19,0.5,0,0,buyer,5,21
7,6,0,1.0,0,0,buyer,5,21
7,8,1,1.0,0,0,buyer,5,21
7,6,2,0.6666666666666666,0,0,buyer,5,21
7,10,3,0.6666666666666666,0,0,buyer,5,21
7,10,4,0.6666666666666666,0,0,buyer,5,21
7,10,5,0.5,0,0,buyer,5,21
7,3,6,0.5,0,0,buyer,5,21
7,5,7,0.5,0,0,buyer,5,21
7,4,8,0.5,0,0,buyer,5,21
7,3,9,0.5,0,0,buyer,5,21
7,1,10,0.5,0,0,buyer,5,21
7,9,11,0.5,0,0,buyer,5,21
7,8,12,0.5,0,0,buyer,5,21
7,5,13,0.5,0,0,buyer,5,21
7,10,14,0.5,0,0,buyer,5,21
7,3,15,0.5,0,0,buyer,5,21
7,2,16,0.5,0,0,buyer,5,21
7,6,17,0.5,0,0,buyer,5,21
7,1,18,0.5,0,0,buyer,5,21
7,6,19,0.5,0,0,buyer,5,21
6,8,0,1.0,0,0,buyer,5,21
6,5,0,1.0,0,0,buyer,5,21
6,5,1,0.8333333333333334,0,0,buyer,5,21
6,9,0,1.0,0,0,buyer,5,21
6,9,1,0.8333333333333334,0,0,buyer,5,21
6,10,0,1.0,0,0,buyer,5,21
6,10,1,0.8333333333333334,0,0,buyer,5,21
6,3,2,0.5,0,0,buyer,5,21
6,10,3,0.5,0,0,buyer,5,21
6,10,4,0.5,0,0,buyer,5,21
6,8,5,0.5,0,0,buyer,5,21
6,1,6,0.5,0,0,buyer,5,21
6,7,7,0.5,0,0,buyer,5,21
6,2,8,0.5,0,0,buyer,5,21
6,5,9,0.5,0,0,buyer,5,21
6,8,10,0.5,0,0,buyer,5,21
6,3,11,0.5,0,0,buyer,5,21
6,4,12,0.5,0,0,buyer,5,21
6,5,13,0.5,0,0,buyer,5,21
6,8,14,0.5,0,0,buyer,5,21
6,5,15,0.5,0,0,buyer,5,21
6,10,16,0.5,0,0,buyer,5,21
6,8,17,0.5,0,0,buyer,5,21
6,1,18,0.5,0,0,buyer,5,21
6,2,19,0.5,0,0,buyer,5,21
6,1,0,1.0,0,0,buyer,5,21
6,7,1,1.0,0,0,buyer,5,21
6,3,2,0.5,0,0,buyer,5,21
6,9,3,0.5,0,0,buyer,5,21
6,2,4,0.5,0,0,buyer,5,21
6,5,5,0.5,0,0,buyer,5,21
6,10,6,0.5,0,0,buyer,5,21
6,8,7,0.5,0,0,buyer,5,21
6,1,8,0.5,0,0,buyer,5,21
6,10,9,0.5,0,0,buyer,5,21
6,9,10,0.5,0,0,buyer,5,21
6,10,11,0.5,0,0,buyer,5,21
6,2,12,0.5,0,0,buyer,5,21
6,7,13,0.5,0,0,buyer,5,21
6,9,14,0.5,0,0,buyer,5,21
6,5,15,0.5,0,0,buyer,5,21
6,2,16,0.5,0,0,buyer,5,21
6,5,17,0.5,0,0,buyer,5,21
6,6,18,0.5,0,0,buyer,5,21
6,3,19,0.5,0,0,buyer,5,21
6,10,0,1.0,0,0,buyer,5,21
6,3,1,0.8333333333333334,0,0,buyer,5,21
6,4,2,0.5,0,0,buyer,5,21
6,8,3,0.5,0,0,buyer,5,21
6,6,4,0.5,0,0,buyer,5,21
6,6,5,0.5,0,0,buyer,5,21
6,6,6,0.5,0,0,buyer,5,21
6,6,7,0.5,0,0,buyer,5,21
6,4,8,0.5,0,0,buyer,5,21
6,4,9,0.5,0,0,buyer,5,21
6,1,10,0.5,0,0,buyer,5,21
6,3,11,0.5,0,0,buyer,5,21
6,1,12,0.5,0,0,buyer,5,21
6,1,13,0.5,0,0,buyer,5,21
6,4,14,0.5,0,0,buyer,5,21
6,5,15,0.5,0,0,buyer,5,21
6,3,16,0.5,0,0,buyer,5,21
6,10,17,0.5,0,0,buyer,5,21
6,4,18,0.5,0,0,buyer,5,21
6,4,19,0.5,0,0,buyer,5,21
10,7,0,1.0,0,0,buyer,5,20
10,7,1,1.0,0,0,buyer,5,20
10,5,0,1.0,0,0,buyer,5,20
10,5,1,1.0,0,0,buyer,5,20
10,10,0,1.0,0,0,buyer,5,20
10,1,1,0.6666666666666666,0,0,buyer,5,20
10,1,0,1.0,0,0,buyer,5,20
10,7,1,1.0,0,0,buyer,5,20
10,6,2,0.6666666666666666,0,0,buyer,5,20
10,3,3,0.5,0,0,buyer,5,20
10,5,4,0.5,0,0,buyer,5,20
10,3,5,0.5,0,0,buyer,5,20
10,1,6,0.5,0,0,buyer,5,20
10,9,7,0.5,0,0,buyer,5,20
10,10,8,0.5,0,0,buyer,5,20
10,4,9,0.5,0,0,buyer,5,20
10,4,10,0.5,0,0,buyer,5,20
10,6,11,0.5,0,0,buyer,5,20
10,3,12,0.5,0,0,buyer,5,20
10,6,13,0.5,0,0,buyer,5,20
10,2,14,0.5,0,0,buyer,5,20
10,3,15,0.5,0,0,buyer,5,20
10,10,16,0.5,0,0,buyer,5,20
10,2,17,0.5,0,0,buyer,5,20
10,3,18,0.5,0,0,buyer,5,20
10,1,19,0.5,0,0,buyer,5,20
10,3,0,1.0,0,0,buyer,5,20
10,1,1,1.0,0,0,buyer,5,20
10,7,2,0.6666666666666666,0,0,buyer,5,20
10,8,3,0.5,0,0,buyer,5,20
10,3,4,0.5,0,0,buyer,5,20
10,3,5,0.5,0,0,buyer,5,20
10,6,6,0.5,0,0,buyer,5,20
10,3,7,0.5,0,0,buyer,5,20
10,4,8,0.5,0,0,buyer,5,20
10,6,9,0.5,0,0,buyer,5,20
10,6,10,0.5,0,0,buyer,5,20
10,9,11,0.5,0,0,buyer,5,20
10,6,12,0.5,0,0,buyer,5,20
10,4,13,0.5,0,0,buyer,5,20
10,6,14,0.5,0,0,buyer,5,20
10,6,15,0.5,0,0,buyer,5,20
10,1,16,0.5,0,0,buyer,5,20
10,2,17,0.5,0,0,buyer,5,20
10,4,18,0.5,0,0,buyer,5,20
10,8,19,0.5,0,0,buyer,5,20
10,1,0,1.0,0,0,buyer,5,20
10,3,1,1.0,0,0,buyer,5,20
10,6,2,0.6666666666666666,0,0,buyer,5,20
10,2,3,0.5,0,0,buyer,5,20
10,1,4,0.5,0,0,buyer,5,20
10,4,5,0.5,0,0,buyer,5,20
10,2,6,0.5,0,0,buyer,5,20
10,4,7,0.5,0,0,buyer,5,20
10,9,8,0.5,0,0,buyer,5,20
10,10,9,0.5,0,0,buyer,5,20
10,4,10,0.5,0,0,buyer,5,20
10,1,11,0.5,0,0,buyer,5,20
10,9,12,0.5,0,0,buyer,5,20
10,7,13,0.5,0,0,buyer,5,20
10,4,14,0.5,0,0,buyer,5,20
10,9,15,0.5,0,0,buyer,5,20
10,6,16,0.5,0,0,buyer,5,20
10,1,17,0.5,0,0,buyer,5,20
10,10,18,0.5,0,0,buyer,5,20
10,1,19,0.5,0,0,buyer,5,20
6,10,0,1.0,0,0,buyer,5,20
6,8,0,1.0,0,0,buyer,5,20
6,8,1,1.0,0,0,buyer,5,20
6,7,0,1.0,0,0,buyer,5,20
6,7,1,1.0,0,0,buyer,5,20
6,4,0,1.0,0,0,buyer,5,20
6,4,1,1.0,0,0,buyer,5,20
6,4,2,0.5,0,0,buyer,5,20
6,3,3,0.5,0,0,buyer,5,20
6,3,4,0.5,0,0,buyer,5,20
6,1,5,0.5,0,0,buyer,5,20
6,8,6,0.5,0,0,buyer,5,20
6,3,7,0.5,0,0,buyer,5,20
6,8,8,0.5,0,0,buyer,5,20
6,6,9,0.5,0,0,buyer,5,20
6,7,10,0.5,0,0,buyer,5,20
6,4,11,0.5,0,0,buyer,5,20
6,8,12,0.5,0,0,buyer,5,20
6,9,13,0.5,0,0,buyer,5,20
6,3,14,0.5,0,0,buyer,5,20
6,10,15,0.5,0,0,buyer,5,20
6,1,16,0.5,0,0,buyer,5,20
6,9,17,0.5,0,0,buyer,5,20
6,2,18,0.5,0,0,buyer,5,20
6,2,19,0.5,0,0,buyer,5,20
6,5,0,1.0,0,0,buyer,5,20
6,1,1,1.0,0,0,buyer,5,20
6,3,2,0.5,0,0,buyer,5,20
6,10,3,0.5,0,0,buyer,5,20
6,7,4,0.5,0,0,buyer,5,20
6,9,5,0.5,0,0,buyer,5,20
6,10,6,0.5,0,0,buyer,5,20
6,10,7,0.5,0,0,buyer,5,20
6,10,8,0.5,0,0,buyer,5,20
6,6,9,0.5,0,0,buyer,5,20
6,7,10,0.5,0,0,buyer,5,20
6,10,11,0.5,0,0,buyer,5,20
6,1,12,0.5,0,0,buyer,5,20
6,4,13,0.5,0,0,buyer,5,20
6,8,14,0.5,0,0,buyer,5,20
6,5,15,0.5,0,0,buyer,5,20
6,8,16,0.5,0,0,buyer,5,20
6,6,17,0.5,0,0,buyer,5,20
6,9,18,0.5,0,0,buyer,5,20
6,8,19,0.5,0,0,buyer,5,20
6,7,0,1.0,0,0,buyer,5,20
6,8,1,1.0,0,0,buyer,5,20
6,6,2,0.5,0,0,buyer,5,20
6,3,3,0.5,0,0,buyer,5,20
6,8,4,0.5,0,0,buyer,5,20
6,2,5,0.5,0,0,buyer,5,20
6,8,6,0.5,0,0,buyer,5,20
6,10,7,0.5,0,0,buyer,5,20
6,3,8,0.5,0,0,buyer,5,20
6,7,9,0.5,0,0,buyer,5,20
6,9,10,0.5,0,0,buyer,5,20
6,7,11,0.5,0,0,buyer,5,20
6,4,12,0.5,0,0,buyer,5,20
6,5,13,0.5,0,0,buyer,5,20
6,10,14,0.5,0,0,buyer,5,20
6,6,15,0.5,0,0,buyer,5,20
6,4,16,0.5,0,0,buyer,5,20
6,8,17,0.5,0,0,buyer,5,20
6,7,18,0.5,0,0,buyer,5,20
6,3,19,0.5,0,0,buyer,5,20
10,10,0,1.0,0,0,buyer,5,20
10,10,0,1.0,0,0,buyer,5,20
10,10,1,0.8333333333333334,0,0,buyer,5,20
10,8,0,1.0,0,0,buyer,5,20
10,8,1,0.8333333333333334,0,0,buyer,5,20
10,1,0,1.0,0,0,buyer,5,20
10,7,1,0.8333333333333334,0,0,buyer,5,20
10,8,2,0.5,0,0,buyer,5,20
10,4,3,0.5,0,0,buyer,5,20
10,2,4,0.5,0,0,buyer,5,20
10,3,5,0.5,0,0,buyer,5,20
10,5,6,0.5,0,0,buyer,5,20
10,9,7,0.5,0,0,buyer,5,20
10,10,8,0.5,0,0,buyer,5,20
10,3,9,0.5,0,0,buyer,5,20
10,9,10,0.5,0,0,buyer,5,20
10,2,11,0.5,0,0,buyer,5,20
10,2,12,0.5,0,0,buyer,5,20
10,10,13,0.5,0,0,buyer,5,20
10,5,14,0.5,0,0,buyer,5,20
10,2,15,0.5,0,0,buyer,5,20
10,2,16,0.5,0,0,buyer,5,20
10,9,17,0.5,0,0,buyer,5,20
10,9,18,0.5,0,0,buyer,5,20
10,9,19,0.5,0,0,buyer,5,20
10,3,0,1.0,0,0,buyer,5,20
10,3,1,0.8333333333333334,0,0,buyer,5,20
10,4,2,0.5,0,0,buyer,5,20
10,6,3,0.5,0,0,buyer,5,20
10,2,4,0.5,0,0,buyer,5,20
10,10,5,0.5,0,0,buyer,5,20
10,5,6,0.5,0,0,buyer,5,20
10,6,7,0.5,0,0,buyer,5,20
10,5,8,0.5,0,0,buyer,5,20
10,4,9,0.5,0,0,buyer,5,20
10,4,10,0.5,0,0,buyer,5,20
10,7,11,0.5,0,0,buyer,5,20
10,2,12,0.5,0,0,buyer,5,20
10,2,13,0.5,0,0,buyer,5,20
10,10,14,0.5,0,0,buyer,5,20
10,10,15,0.5,0,0,buyer,5,20
10,10,16,0.5,0,0,buyer,5,20
10,10,17,0.5,0,0,buyer,5,20
10,3,18,0.5,0,0,buyer,5,20
10,8,19,0.5,0,0,buyer,5,20
10,10,0,1.0,0,0,buyer,5,20
10,10,1,0.8333333333333334,0,0,buyer,5,20
10,3,2,0.5,0,0,buyer,5,20
10,5,3,0.5,0,0,buyer,5,20
10,1,4,0.5,0,0,buyer,5,20
10,7,5,0.5,0,0,buyer,5,20
10,1,6,0.5,0,0,buyer,5,20
10,9,7,0.5,0,0,buyer,5,20
10,7,8,0.5,0,0,buyer,5,20
10,6,9,0.5,0,0,buyer,5,20
10,3,10,0.5,0,0,buyer,5,20
10,6,11,0.5,0,0,buyer,5,20
10,7,12,0.5,0,0,buyer,5,20
10,3,13,0.5,0,0,buyer,5,20
10,8,14,0.5,0,0,buyer,5,20
10,4,15,0.5,0,0,buyer,5,20
10,1,16,0.5,0,0,buyer,5,20
10,7,17,0.5,0,0,buyer,5,20
10,6,18,0.5,0,0,buyer,5,20
10,5,19,0.5,0,0,buyer,5,20
6,9,0,1.0,0,0,buyer,5,20
6,8,0,1.0,0,0,buyer,5,20
6,8,1,1.0,0,0,buyer,5,20
6,9,0,1.0,0,0,buyer,5,20
6,9,1,1.0,0,0,buyer,5,20
6,6,0,1.0,0,0,buyer,5,20
6,3,1,1.0,0,0,buyer,5,20
6,3,2,0.5,0,0,buyer,5,20
6,8,3,0.5,0,0,buyer,5,20
6,6,4,0.5,0,0,buyer,5,20
6,6,5,0.5,0,0,buyer,5,20
6,5,6,0.5,0,0,buyer,5,20
6,8,7,0.5,0,0,buyer,5,20
6,10,8,0.5,0,0,buyer,5,20
6,10,9,0.5,0,0,buyer,5,20
6,1,10,0.5,0,0,buyer,5,20
6,4,11,0.5,0,0,buyer,5,20
6,7,12,0.5,0,0,buyer,5,20
6,7,13,0.5,0,0,buyer,5,20
6,1,14,0.5,0,0,buyer,5,20
6,8,15,0.5,0,0,buyer,5,20
6,4,16,0.5,0,0,buyer,5,20
6,3,17,0.5,0,0,buyer,5,20
6,9,18,0.5,0,0,buyer,5,20
6,10,19,0.5,0,0,buyer,5,20
6,9,0,1.0,0,0,buyer,5,20
6,9,1,0.8333333333333334,0,0,buyer,5,20
6,9,2,0.5,0,0,buyer,5,20
6,6,3,0.5,0,0,buyer,5,20
6,1,4,0.5,0,0,buyer,5,20
6,5,5,0.5,0,0,buyer,5,20
6,10,6,0.5,0,0,buyer,5,20
6,5,7,0.5,0,0,buyer,5,20
6,2,8,0.5,0,0,buyer,5,20
6,6,9,0.5,0,0,buyer,5,20
6,7,10,0.5,0,0,buyer,5,20
6,9,11,0.5,0,0,buyer,5,20
6,4,12,0.5,0,0,buyer,5,20
6,7,13,0.5,0,0,buyer,5,20
6,2,14,0.5,0,0,buyer,5,20
6,8,15,0.5,0,0,buyer,5,20
6,4,16,0.5,0,0,buyer,5,20
6,5,17,0.5,0,0,buyer,5,20
6,1,18,0.5,0,0,buyer,5,20
6,7,19,0.5,0,0,buyer,5,20
6,7,0,1.0,0,0,buyer,5,20
6,7,1,1.0,0,0,buyer,5,20
6,3,2,0.5,0,0,buyer,5,20
6,2,3,0.5,0,0,buyer,5,20
6,6,4,0.5,0,0,buyer,5,20
6,4,5,0.5,0,0,buyer,5,20
6,3,6,0.5,0,0,buyer,5,20
6,1,7,0.5,0,0,buyer,5,20
6,10,8,0.5,0,0,buyer,5,20
6,10,9,0.5,0,0,buyer,5,20
6,3,10,0.5,0,0,buyer,5,20
6,5,11,0.5,0,0,buyer,5,20
6,7,12,0.5,0,0,buyer,5,20
6,6,13,0.5,0,0,buyer,5,20
6,8,14,0.5,0,0,buyer,5,20
6,8,15,0.5,0,0,buyer,5,20
6,6,16,0.5,0,0,buyer,5,20
6,2,17,0.5,0,0,buyer,5,20
6,10,18,0.5,0,0,buyer,5,20
6,8,19,0.5,0,0,buyer,5,20
4,10,0,1.0,0,0,buyer,5,20
4,7,0,1.0,0,0,buyer,5,20
4,7,1,0.8333333333333334,0,0,buyer,5,20
4,6,0,1.0,0,0,buyer,5,20
4,6,1,1.0,0,0,buyer,5,20
4,7,0,1.0,0,0,buyer,5,20
4,8,1,0.8333333333333334,0,0,buyer,5,20
4,4,2,0.5,0,0,buyer,5,20
4,10,3,0.5,0,0,buyer,5,20
4,10,4,0.5,0,0,buyer,5,20
4,9,5,0.5,0,0,buyer,5,20
4,8,6,0.5,0,0,buyer,5,20
4,7,7,0.5,0,0,buyer,5,20
4,3,8,0.5,0,0,buyer,5,20
4,5,9,0.5,0,0,buyer,5,20
4,5,10,0.5,0,0,buyer,5,20
4,4,11,0.5,0,0,buyer,5,20
4,5,12,0.5,0,0,buyer,5,20
4,5,13,0.5,0,0,buyer,5,20
4,8,14,0.5,0,0,buyer,5,20
4,7,15,0.5,0,0,buyer,5,20
4,9,16,0.5,0,0,buyer,5,20
4,5,17,0.5,0,0,buyer,5,20
4,2,18,0.5,0,0,buyer,5,20
4,8,19,0.5,0,0,buyer,5,20
4,8,0,1.0,0,0,buyer,5,20
4,4,1,1.0,0,0,buyer,5,20
4,7,2,0.5,0,0,buyer,5,20
4,10,3,0.5,0,0,buyer,5,20
4,7,4,0.5,0,0,buyer,5,20
4,1,5,0.5,0,0,buyer,5,20
4,6,6,0.5,0,0,buyer,5,20
4,2,7,0.5,0,0,buyer,5,20
4,7,8,0.5,0,0,buyer,5,20
4,5,9,0.5,0,0,buyer,5,20
4,10,10,0.5,0,0,buyer,5,20
4,8,11,0.5,0,0,buyer,5,20
4,7,12,0.5,0,0,buyer,5,20
4,5,13,0.5,0,0,buyer,5,20
4,9,14,0.5,0,0,buyer,5,20
4,2,15,0.5,0,0,buyer,5,20
4,5,16,0.5,0,0,buyer,5,20
4,8,17,0.5,0,0,buyer,5,20
4,9,18,0.5,0,0,buyer,5,20
4,7,19,0.5,0,0,buyer,5,20
4,10,0,1.0,0,0,buyer,5,20
4,3,1,0.8333333333333334,0,0,buyer,5,20
4,9,2,0.5,0,0,buyer,5,20
4,1,3,0.5,0,0,buyer,5,20
4,5,4,0.5,0,0,buyer,5,20
4,5,5,0.5,0,0,buyer,5,20
4,10,6,0.5,0,0,buyer,5,20
4,10,7,0.5,0,0,buyer,5,20
4,2,8,0.5,0,0,buyer,5,20
4,3,9,0.5,0,0,buyer,5,20
4,4,10,0.5,0,0,buyer,5,20
4,9,11,0.5,0,0,buyer,5,20
4,4,12,0.5,0,0,buyer,5,20
4,3,13,0.5,0,0,buyer,5,20
4,3,14,0.5,0,0,buyer,5,20
4,7,15,0.5,0,0,buyer,5,20
4,2,16,0.5,0,0,buyer,5,20
4,5,17,0.5,0,0,buyer,5,20
4,9,18,0.5,0,0,buyer,5,20
4,10,19,0.5,0,0,buyer,5,20
9,7,0,1.0,0,0,buyer,5,20
9,7,1,1.0,0,0,buyer,5,20
9,10,0,1.0,0,0,buyer,5,20
9,10,1,1.0,0,0,buyer,5,20
9,10,0,1.0,0,0,buyer,5,20
9,10,1,0.6666666666666666,0,0,buyer,5,20
9,10,2,0.6666666666666666,0,0,buyer,5,20
9,10,3,0.6666666666666666,0,0,buyer,5,20
9,9,0,1.0,0,0,buyer,5,20
9,3,1,1.0,0,0,buyer,5,20
9,8,2,0.6666666666666666,0,0,buyer,5,20
9,7,3,0.6666666666666666,0,0,buyer,5,20
9,6,4,0.6666666666666666,0,0,buyer,5,20
9,4,5,0.6666666666666666,0,0,buyer,5,20
9,6,6,0.6666666666666666,0,0,buyer,5,20
9,3,7,0.5,0,0,buyer,5,20
9,9,8,0.5,0,0,buyer,5,20
9,1,9,0.5,0,0,buyer,5,20
9,6,10,0.5,0,0,buyer,5,20
9,7,11,0.5,0,0,buyer,5,20
9,9,12,0.5,0,0,buyer,5,20
9,6,13,0.5,0,0,buyer,5,20
9,1,14,0.5,0,0,buyer,5,20
9,8,15,0.5,0,0,buyer,5,20
9,8,16,0.5,0,0,buyer,5,20
9,8,17,0.5,0,0,buyer,5,20
9,1,18,0.5,0,0,buyer,5,20
9,8,19,0.5,0,0,buyer,5,20
9,9,0,1.0,0,0,buyer,5,20
9,7,1,1.0,0,0,buyer,5,20
9,6,2,0.6666666666666666,0,0,buyer,5,20
9,8,3,0.6666666666666666,0,0,buyer,5,20
9,3,4,0.6666666666666666,0,0,buyer,5,20
9,8,5,0.6666666666666666,0,0,buyer,5,20
9,3,6,0.6666666666666666,0,0,buyer,5,20
9,10,7,0.5,0,0,buyer,5,20
9,6,8,0.5,0,0,buyer,5,20
9,7,9,0.5,0,0,buyer,5,20
9,5,10,0.5,0,0,buyer,5,20
9,10,11,0.5,0,0,buyer,5,20
9,5,12,0.5,0,0,buyer,5,20
9,6,13,0.5,0,0,buyer,5,20
9,7,14,0.5,0,0,buyer,5,20
9,2,15,0.5,0,0,buyer,5,20
9,3,16,0.5,0,0,buyer,5,20
9,4,17,0.5,0,0,buyer,5,20
9,6,18,0.5,0,0,buyer,5,20
9,6,19,0.5,0,0,buyer,5,20
9,6,0,1.0,0,0,buyer,5,20
9,8,1,1.0,0,0,buyer,5,20
9,7,2,0.6666666666666666,0,0,buyer,5,20
9,10,3,0.6666666666666666,0,0,buyer,5,20
9,7,4,0.6666666666666666,0,0,buyer,5,20
9,1,5,0.6666666666666666,0,0,buyer,5,20
9,9,6,0.6666666666666666,0,0,buyer,5,20
9,4,7,0.5,0,0,buyer,5,20
9,10,8,0.5,0,0,buyer,5,20
9,8,9,0.5,0,0,buyer,5,20
9,10,10,0.5,0,0,buyer,5,20
9,4,11,0.5,0,0,buyer,5,20
9,5,12,0.5,0,0,buyer,5,20
9,4,13,0.5,0,0,buyer,5,20
9,6,14,0.5,0,0,buyer,5,20
9,7,15,0.5,0,0,buyer,5,20
9,2,16,0.5,0,0,buyer,5,20
9,5,17,0.5,0,0,buyer,5,20
9,2,18,0.5,0,0,buyer,5,20
9,7,19,0.5,0,0,buyer,5,20
6,8,0,1.0,0,0,buyer,5,20
6,8,1,1.0,0,0,buyer,5,20
6,8,0,1.0,0,0,buyer,5,20
6,8,1,1.0,0,0,buyer,5,20
6,8,0,1.0,0,0,buyer,5,20
6,2,1,0.6666666666666666,0,0,buyer,5,20
6,9,0,1.0,0,0,buyer,5,20
